Perimeter,,," 1. circumference, perimeter ",,,,,,,
Periode,,, 1. period ,,,,,,,
Peripherie,,," 1. outskirts, periphery ",,,,,,,
Perle,,, 1. pearl ,,,,,,,
Perser,,, 1. Persian ,,,,,,,
Persien,,, 1. Persia ,,,,,,,
Person,,, 1. person ,,,,,,,
Personal,,, 1. personnel ,,,,,,,
Perspektiv,,," 1. binocular, binoculars ",,,,,,,
Perspektive,,, 1. perspective ,,,,,,,
Peru,,, 1. Peru ,,,,,,,
Peruaner,,, 1. Peruvian ,,,,,,,
Perücke,,," 1. hairpiece, wig ",,,,,,,
Pessimismus,,, 1. pessimism ,,,,,,,
Pessimist,,, 1. pessimist ,,,,,,,
Pest,,," 1. pestilence, plague ",,,,,,,
Petersilie,,, 1. parsley ,,,,,,,
Petroleum,,," 1. paraffin-oil, petroleum ",,,,,,,
Pfad,,, 1. path ,,,,,,,
Pfahl,,, 1. stake ,,,,,,,
Pfahlreihe,,," 1. fence, palisade ",,,,,,,
Pfahlwerk,,," 1. fence, palisade ",,,,,,,
Pfanne,,," 1. casserole, saucepan ", 2. cooking pot ," 3. frying-pan, frying pan ",,,,,
Pfarrer,,, 1. pastor ," 2. clergyman, pastor, priest ",,,,,,
Pfau,,, 1. peacock ,,,,,,,
Pfeffer,,, 1. pepper ,,,,,,,
Pfeife,,, 1. whistle , 2. pipe ,,,,,,
Pfeil,,, 1. arrow ,,,,,,,
Pfeiler,,," 1. pole, post, stanchion, stake ",,,,,,,
Pfennig,,, 1. pfennig ,,,,,,,
Pferd,,, 1. horse ,,,,,,,
Pferdestärke,,, 1. horsepower ,,,,,,,
Pfingsten,,," 1. Pentecost, Whitsunday ",,,,,,,
Pfirsich,,, 1. peach ,,,,,,,
Pflanzen,,, 1. planting , 2. plant ,,,,,,
Pflanzenkunde,,, 1. botany ,,,,,,,
Pflanzung,,, 1. planting , 2. plant ,,,,,,
Pflaster,,, 1. pavement , 2. plaster ,,,,,,
Pflaume,,, 1. plum ,,,,,,,
Pflug,,, 1. plough ,,,,,,,
Pfosten,,," 1. pole, post, stanchion, stake ",,,,,,,
Pfote,,," 1. leg, paw ",,,,,,,
Pfropfen,,, 1. cork ," 2. plug, electric plug, stopper ",,,,,,
Pfund,,, 1. pound ,,,,,,,
Pfund Sterling,,, 1. pound sterling ,,,,,,,
Phantasie,,, 1. fantasy ,,,,,,,
Phantom,,," 1. ghost, phantom ",,,,,,,
Pharmazie,,, 1. pharmacy ,,,,,,,
Phase,,," 1. phase, stage ",,,,,,,
Philatelie,,," 1. philately, stamp-collecting ",,,,,,,
Philosoph,,, 1. philosopher ,,,,,,,
Philosophie,,, 1. philosophy ,,,,,,,
Phlegma,,," 1. indifference, phlegm ",,,,,,,
Phonetik,,, 1. phonetics ,,,,,,,
Phonograph,,, 1. cylinder phonograph ,,,,,,,
Phosphor,,, 1. phosphorus ,,,,,,,
Photograph,,, 1. photographer ,,,,,,,
Phrase,,, 1. sentence ,,,,,,,
Phtisis,,," 1. consumption, tuberculosis ",,,,,,,
Physik,,, 1. physics ,,,,,,,
Physiognomie,,, 1. physiognomy ,,,,,,,
Phänomen,,, 1. phenomenon ,,,,,,,
Phönix,,, 1. phoenix ,,,,,,,
Pianino,,, 1. pianoforte ,,,,,,,
Pickel,,, 1. pimple ,,,,,,,
Picknick,,, 1. picnic ,,,,,,,
Piedestal,,, 1. pedestal ,,,,,,,
Pik,,," 1. prick, spades, sting ",,,,,,,
Pille,,, 1. pill ,,,,,,,
Pilz,,," 1. fungus, mushroom ",,,,,,,
Pinsel,,, 1. paintbrush ,,,,,,,
Pionier,,, 1. pioneer ,,,,,,,
Pirat,,, 1. pirate ,,,,,,,
Pisang,,, 1. banana ,,,,,,,
Pistill,,, 1. pestle ,,,,,,,
Pistole,,," 1. pistol, spray gun ",,,,,,,
Plan,,," 1. intention, meaning, plan "," 2. design, diagram, plan, plane "," 3. plan, project, scheme ",,,,,
Planet,,, 1. planet ,,,,,,,
Planke,,," 1. fence, palisade ",,,,,,,
Platane,,," 1. plane, plane-tree, sycamore ",,,,,,,
Platin,,, 1. platinum ,,,,,,,
Platz,,, 1. place ," 2. location, place, spot "," 3. plaza, square, public square ",,,,,
Pneumatik,,, 1. tyre ,,,,,,,
Pocken,,, 1. smallpox ,,,,,,,
Podagra,,, 1. gout ,,,,,,,
Podium,,," 1. platform, podium ",,,,,,,
Poem,,, 1. poem ,,,,,,,
Poesie,,, 1. poetry ,,,,,,,
Poet,,, 1. poet ,,,,,,,
Point,,, 1. point ,,,,,,,
Pokal,,, 1. goblet ,,,,,,,
Pol,,, 1. pole ,,,,,,,
Pole,,, 1. Pole ,,,,,,,
Polemik,,, 1. controversy ,,,,,,,
Polen,,, 1. Poland ,,,,,,,
Politik,,," 1. policy, politics ",,,,,,,
Polize,,," 1. policy, insurance policy ",,,,,,,
Polizei,,, 1. police ,,,,,,,
Polizeiamt,,, 1. police-station ,,,,,,,
Polizeiwache,,, 1. police-station ,,,,,,,
Polizist,,, 1. policeman , 2. policeman ,,,,,,
Polka,,, 1. polka ,,,,,,,
Polyp,,, 1. polyp ,,,,,,,
Pomeranze,,, 1. orange ,,,,,,,
Pomp,,," 1. pomp, splender ",,,,,,,
Portier,,, 1. porter ,,,,,,,
Portikus,,, 1. porch ,,,,,,,
Portion,,, 1. share ,,,,,,,
Porto,,, 1. postage ,,,,,,,
Porträt,,, 1. portrait ,,,,,,,
Portugal,,, 1. Portugal ,,,,,,,
Portugiese,,, 1. Portuguese ,,,,,,,
Portugiesisch,,," 1. Portuguese, Portuguese language ",,,,,,,
Posament,,, 1. trimming ,,,,,,,
Posaune,,, 1. trombone ,,,,,,,
Pose,,, 1. pose ,,,,,,,
Post,,," 1. mail, post ",,,,,,,
Postament,,, 1. pedestal ,,,,,,,
Postamt,,, 1. post office ,,,,,,,
Posten,,, 1. post ,,,,,,,
Postenkette,,, 1. cordon ,,,,,,,
Posten stehen,,," 1. be on duty, stand guard ",,,,,,,
Postkarte,,, 1. postcard ,,,,,,,
Potenz,,, 1. power ,,,,,,,
Pottfisch,,," 1. cachalot, sperm whale ",,,,,,,
Prag,,, 1. Prague ,,,,,,,
Prahm,,, 1. ferry ,,,,,,,
Praktik,,, 1. practice ,,,,,,,
Praxis,,, 1. practice ,,,,,,,
Predigt,,, 1. sermon ,,,,,,,
Preis,,," 1. premium, prize ", 2. price ,,,,,,
Preisausschreiben,,," 1. competition, contest ",,,,,,,
Pressen,,, 1. pressure ,,,,,,,
Preuße,,, 1. Prussian ,,,,,,,
Preußen,,, 1. Prussia ,,,,,,,
Priester,,," 1. clergyman, pastor, priest ",,,,,,,
Primel,,, 1. primrose ,,,,,,,
Prinz,,, 1. prince ,,,,,,,
Prinzessin,,, 1. princess ,,,,,,,
Prinzip,,, 1. principle ,,,,,,,
Prisma,,, 1. prism ,,,,,,,
Privileg,,, 1. privilege ,,,,,,,
Privilegium,,, 1. privilege ,,,,,,,
Probe,,," 1. attempt, test "," 2. sample, specimen ",,,,,,
Probestück,,," 1. sample, specimen ",,,,,,,
Problem,,," 1. problem, trouble ",,,,,,,
Produktion,,, 1. production , 2. product ,,,,,,
Profession,,, 1. profession ,,,,,,,
Professor,,, 1. professor ,,,,,,,
Profil,,, 1. profile ,,,,,,,
Prognose,,," 1. forecast, prognosis ",,,,,,,
Projekt,,," 1. plan, project, scheme ",,,,,,,
Proklamation,,, 1. proclamation ,,,,,,,
Prolog,,, 1. prologue ,,,,,,,
Promotion,,, 1. promotion ,,,,,,,
Propaganda,,," 1. propaganda, publicity ",,,,,,,
Prophet,,, 1. prophet ,,,,,,,
Proportion,,," 1. proportion, rate ",,,,,,,
Prosa,,, 1. prose ,,,,,,,
Proselyt,,," 1. convert, proselyte ",,,,,,,
Prospekt,,, 1. prospectus ,,,,,,,
Protektion,,, 1. protection ,,,,,,,
Protokoll,,," 1. minutes, protocol ",,,,,,,
Prototyp,,, 1. prototype ,,,,,,,
Provinz,,, 1. province ,,,,,,,
Prozent,,," 1. percent, percentage ",,,,,,,
Prozession,,, 1. procession ,,,,,,,
Prozeß,,," 1. action, lawsuit ",,,,,,,
Präfix,,, 1. prefix ,,,,,,,
Prägen,,, 1. print ,,,,,,,
Prägung,,, 1. print ,,,,,,,
Präludium,,," 1. overture, prelude ",,,,,,,
Prämie,,," 1. premium, prize ",,,,,,,
Präposition,,, 1. preposition ,,,,,,,
Präsentation,,, 1. presentation ,,,,,,,
Präsentierbrett,,, 1. tray ,,,,,,,
Präsentierteller,,, 1. tray ,,,,,,,
Prüfung,,," 1. attempt, test ",,,,,,,
Prüfungszeugnis,,, 1. diploma ,,,,,,,
Psalm,,, 1. psalm ,,,,,,,
Pseudonym,,, 1. pseudonym ,,,,,,,
Psychiatrie,,, 1. psychiatry ,,,,,,,
Psychologie,,, 1. psychology ,,,,,,,
Publikum,,, 1. public ,,,,,,,
Pudding,,, 1. pudding ,,,,,,,
Puder,,," 1. powder, cosmetic powder ",,,,,,,
Puff,,," 1. puff, swelling ",,,,,,,
Puffer,,," 1. buffer, bumper ",,,,,,,
Pulli,,, 1. pullover sweater ,,,,,,,
Puls,,, 1. pulse ,,,,,,,
Pulsader,,, 1. artery ,,,,,,,
Pult,,," 1. desk, lectern, school desk ",,,,,,,
Pulver,,, 1. gunpowder , 2. powder ,,,,,,
Pumpe,,, 1. pump ,,,,,,,
Punkt,,," 1. dot, period, point, spot ",,,,,,,
Punsch,,, 1. punch ,,,,,,,
Puppe,,," 1. doll, puppet ",,,,,,,
Puritaner,,, 1. puritan ,,,,,,,
Purpur-,,, 1. purple ,,,,,,,
Purpur,,, 1. purple ,,,,,,,
Pygmäe,,, 1. pigmy ,,,,,,,
Pyramide,,, 1. pyramid ,,,,,,,
Pyrenäen,,, 1. Pyrenees ,,,,,,,
Pyrosis,,, 1. heartburn ,,,,,,,
Päckchen,,," 1. packet, parcel ",,,,,,,
Pädagoge,,, 1. pedagogue ,,,,,,,
Quacksalber,,," 1. charlatan, imposter, quack ",,,,,,,
Qual,,, 1. torment ,,,,,,,
Qualität,,," 1. property, quality ",,,,,,,
Qualle,,, 1. jelly-fish ,,,,,,,
Quantität,,, 1. quantity ,,,,,,,
Quantum,,, 1. quantity ,,,,,,,
Quartier,,," 1. district, neighbourhood, quarter ",,,,,,,
Quarz,,, 1. rock-crystal ,,,,,,,
Quast,,, 1. paintbrush ,,,,,,,
Quecksilber,,," 1. mercury, quicksilver ",,,,,,,
Quelle,,," 1. fountain, source, spring ",,,,,,,
Quitte,,, 1. quince ,,,,,,,
Quittung,,, 1. receipt ," 2. acknowledgement, receipt ",,,,,,
Quäker,,, 1. Quaker ,,,,,,,
Rabatt,,," 1. abatement, discount, rebate ",,,,,,,
Rabatt geben,,," 1. discount, rebate ",,,,,,,
Rabbiner,,, 1. rabbi ,,,,,,,
Rabe,,, 1. raven ,,,,,,,
Rache,,," 1. revenge, vengeance ",,,,,,,
Rachen,,," 1. jaws, maw ",,,,,,,
Rad,,," 1. bike, cycle, bicycle "," 2. bike, bicycle ", 3. wheel ,,,,,
Radiergummi,,, 1. rubber ,,,,,,,
Radieschen,,, 1. radish ,,,,,,,
Radio,,," 1. radio, wireless ",,,,,,,
Radium,,, 1. radium ,,,,,,,
Rahm,,, 1. cream ,,,,,,,
Rahmen,,," 1. cadre, frame, framework ",,,,,,,
Rakete,,, 1. rocket ,,,,,,,
Rand,,, 1. margin ," 2. border, brim, brink, edge, edging, fringe, rim ", 3. rand ,,,,,
Rang,,," 1. grade, rank, rate ",,,,,,,
Rapport,,," 1. account, record, report ",,,,,,,
Rasse,,," 1. breed, race ",,,,,,,
Rat,,," 1. advice, counsel ",,,,,,,
Rathaus,,, 1. town-hall ," 2. city hall, town hall ",,,,,,
Ration,,, 1. share ,,,,,,,
Rationalität,,," 1. reason, logical reasoning ",,,,,,,
Ratschlag,,," 1. advice, counsel ",,,,,,,
Ratte,,, 1. rat ,,,,,,,
Raub,,, 1. booty ,,,,,,,
Rauch,,, 1. smoke ,,,,,,,
Raucherabteil,,, 1. smokers ,,,,,,,
Raum,,, 1. hold ," 2. room, space ",,,,,,
Raupe,,, 1. caterpillar ,,,,,,,
Reaktion,,, 1. reaction ,,,,,,,
Reaktionär,,, 1. reactionary ,,,,,,,
Realist,,, 1. realist ,,,,,,,
Realität,,, 1. actuality ,,,,,,,
Rebe,,," 1. vine, grapevine ",,,,,,,
Rebell,,," 1. mutineer, rebel ", 2. rebel ,,,,,,
Rebhuhn,,, 1. partridge ,,,,,,,
Rechenbrett,,, 1. abacus ,,,,,,,
Rechenkunst,,, 1. arithmetic ,,,,,,,
Rechenmaschine,,," 1. abacus, ball-frame, counting-frame ",,,,,,,
Rechnung,,," 1. account, bill, invoice ", 2. account ,,,,,,
Recht,,, 1. right ,,,,,,,
Rechtschreibung,,, 1. orthography ,,,,,,,
Rechtsgelehrter,,," 1. jurist, lawyer ",,,,,,,
Redakteur,,, 1. editor ,,,,,,,
Redaktion,,, 1. editorial office ,,,,,,,
Rede,,, 1. speech ,,,,,,,
Redensart,,, 1. sentence ,,,,,,,
Redner,,, 1. orator ,,,,,,,
Reede,,," 1. anchorage, moorage, mooring ",,,,,,,
Referat,,," 1. account, record, report ",,,,,,,
Referenz,,, 1. reference ,,,,,,,
Reform,,, 1. reform ,,,,,,,
Reformation,,, 1. Reformation ,,,,,,,
Regal,,, 1. shelf ,,,,,,,
Regel,,," 1. regulation, rule ",,,,,,,
Regen,,, 1. rain ,,,,,,,
Regenbogen,,, 1. rainbow ,,,,,,,
Regensburg,,, 1. Ratisbon ,,,,,,,
Regenschirm,,, 1. umbrella ,,,,,,,
Regenwurm,,, 1. earthworm ,,,,,,,
Regieren,,," 1. control, reign, rule ",,,,,,,
Regierung,,," 1. control, reign, rule ",,,,,,,
Regierungsform,,, 1. régime ,,,,,,,
Regiment,,, 1. regiment ,,,,,,,
Region,,, 1. region ,,,,,,,
Regisseur,,, 1. stage-manager ,,,,,,,
Register,,, 1. index ,,,,,,,
Reh,,, 1. roe ,,,,,,,
Reich,,," 1. realm, state ",,,,,,,
Reicher,,, 1. rich man ,,,,,,,
Reichtum,,," 1. abundance, affluence, wealth ",,,,,,,
Reif,,, 1. hoop ,,,,,,,
Reifen,,, 1. tyre ," 2. tire, tyre ", 3. hoop ,,,,,
Reihe,,," 1. series, set "," 2. file, line, rank, row, turn ",,,,,,
Reihenfolge,,, 1. order ," 2. file, line, rank, row, turn ",,,,,,
Reiher,,, 1. heron ,,,,,,,
Reim,,, 1. rhyme ,,,,,,,
Reinheit,,," 1. cleanliness, purity ",,,,,,,
Reinlichkeit,,," 1. cleanliness, purity ",,,,,,,
Reis,,, 1. rice ,,,,,,,
Reisbranntwein,,," 1. rack, arrack ",,,,,,,
Reise,,," 1. journey, trip, voyage ",,,,,,,
Reisebüro,,," 1. tourist agency, travel agency ",,,,,,,
Reisen,,, 1. travelling ,,,,,,,
Reisende,,, 1. traveller ,,,,,,,
Reisepaß,,, 1. passport ,,,,,,,
Reisesport,,, 1. tourism ,,,,,,,
Reisvogel,,, 1. weaver-bird ,,,,,,,
Reitknecht,,," 1. groom, stableman ",,,,,,,
Reklame,,," 1. ad, advert, advertisement ",,,,,,,
Rekord,,, 1. record ,,,,,,,
Rekrut,,, 1. recruit ,,,,,,,
Rektor,,, 1. rector ,,,,,,,
Religion,,, 1. religion ,,,,,,,
Rendezvous,,," 1. appointment, date, rendezvous ",,,,,,,
Renegat,,," 1. deserter, renegate ",,,,,,,
Renommee,,," 1. fame, renown ",,,,,,,
Rente,,," 1. income, return ",,,,,,,
Repertoir,,, 1. repertoire ,,,,,,,
Repetition,,, 1. repetition ,,,,,,,
Republik-,,, 1. republican ,,,,,,,
Republik,,, 1. republic ,,,,,,,
Reputation,,, 1. reputation ,,,,,,,
Resignation,,," 1. acquiescence, rezignation ",,,,,,,
Resolution,,," 1. motion, resolution ",,,,,,,
Respekt,,, 1. respect ,,,,,,,
Rest,,," 1. remainder, rest ",,,,,,,
Restaurant,,, 1. restaurant ,,,,,,,
Restauration,,, 1. restaurant ,,,,,,,
Resultat,,," 1. conclusion, effect, result ", 2. result ,,,,,,
Rettungsboot,,, 1. life-boat ,,,,,,,
Rettungsgürtel,,," 1. life-belt, lifebelt, safety-belt ",,,,,,,
Reverenz,,," 1. bow, curtsy, obeisance ",,,,,,,
Revolte,,," 1. mutiny, rebellion, revolt ",,,,,,,
Revolution,,, 1. revolution ,,,,,,,
Revolver,,, 1. revolver ,,,,,,,
Revue,,," 1. magazine, periodical, revue ",,,,,,,
Rezension,,, 1. review ,,,,,,,
Rezept,,," 1. prescription, recipe ",,,,,,,
Rhapsodie,,, 1. rapsody ,,,,,,,
Rhein,,, 1. Rhine ,,,,,,,
Rhetorik,,," 1. oratory, rhetoric ",,,,,,,
Rheumatismus,,, 1. rheumatism ,,,,,,,
Rhombus,,, 1. rhombus ,,,,,,,
Rhythmus,,, 1. rhythm ,,,,,,,
Richter,,, 1. judge ,,,,,,,
Richtschnur,,," 1. norm, standard ",,,,,,,
Richtung,,, 1. direction ,,,,,,,
Ried,,," 1. cane, reed ",,,,,,,
Riemen,,, 1. strap ,,,,,,,
Riese,,, 1. giant ,,,,,,,
Riesenschlange,,, 1. boa ,,,,,,,
Riff,,, 1. reef ,,,,,,,
Rind,,," 1. bovine, bovine animal ",,,,,,,
Rinde,,, 1. bark ," 2. bark, husk, peel, shell ",,,,,,
Rindfleisch,,, 1. beef ,,,,,,,
Ring,,, 1. ring ,,,,,,,
Ringelblume,,, 1. marigold ,,,,,,,
Ringelstechen,,," 1. carousel, carrousel, merry-go-round ",,,,,,,
Risiko,,," 1. hazard, risk ",,,,,,,
Ritus,,, 1. rite ,,,,,,,
Rival,,, 1. rival ,,,,,,,
Riß,,," 1. design, diagram, plan, plane ",,,,,,,
Robe,,," 1. dress, gown, robe ",,,,,,,
Rochen,,," 1. skate, stingray ",,,,,,,
Rock,,," 1. dress-coat, evening dress, tails ", 2. skirt ,,,,,,
Roggen,,, 1. rye ,,,,,,,
Rohr,,," 1. cane, reed "," 2. barrel, channel, pipe, tube ",,,,,,
Rolladen,,, 1. roller-blind ,,,,,,,
Rolle,,," 1. part, role, rôle ", 2. roll ,,,,,,
Rom,,, 1. Rome ,,,,,,,
Roman,,, 1. novel ,,,,,,,
Romantik,,, 1. romanticism ,,,,,,,
Romanze,,, 1. romance ,,,,,,,
Rose,,, 1. erysipelas , 2. rose ,,,,,,
Rosenbaum,,," 1. Alpenrose, rhododendron ",,,,,,,
Rosenkohl,,, 1. Brussels-sprouts ,,,,,,,
Rosenkranz,,, 1. rosary ,,,,,,,
Rot,,, 1. red ,,,,,,,
Rotation,,, 1. rotation ,,,,,,,
Rotlauf,,, 1. erysipelas ,,,,,,,
Rotte,,," 1. band, bevy, gang "," 2. gang, squad ",,,,,,
Rotterdam,,, 1. Rotterdam ,,,,,,,
Routine,,, 1. routine ,,,,,,,
Rover,,," 1. bike, cycle, bicycle ",,,,,,,
Rubel,,," 1. rouble, ruble ",,,,,,,
Rubidium,,, 1. rubidium ,,,,,,,
Rubin,,, 1. ruby ,,,,,,,
Rubrik,,," 1. column, header ",,,,,,,
Ruder,,," 1. handlebars, helm, rudder ", 2. oar ,,,,,,
Ruf,,," 1. fame, hearsay, renown, repute, rumor, rumour ", 2. reputation ,,,,,,
Ruhe,,," 1. repose, rest ",,,,,,,
Ruhelager,,," 1. couch, divan ",,,,,,,
Ruhr,,, 1. Ruhr ,,,,,,,
Ruine,,, 1. ruin ,,,,,,,
Rum,,, 1. rum ,,,,,,,
Rumäne,,, 1. Romanian ,,,,,,,
Rumänien,,, 1. Romania ,,,,,,,
Runde,,, 1. circle ,,,,,,,
Rundfrage,,," 1. inquiry, investigation ",,,,,,,
Rundschreiben,,, 1. circular ,,,,,,,
Runkelrübe,,, 1. beet ,,,,,,,
Runzel,,," 1. furrow, wrinkle ",,,,,,,
Russe,,, 1. Russian ,,,,,,,
Russisch,,," 1. Russian, Russian language ",,,,,,,
Rute,,," 1. rod, switch, wand ", 2. tail ,,,,,,
Ruthenium,,, 1. ruthenium ,,,,,,,
Ruß,,, 1. soot ,,,,,,,
Rußland,,, 1. Russia ,,,,,,,
Ränke anzetteln,,, 1. intrigue ,,,,,,,
Rätsel,,," 1. enigma, puzzle, riddle ",,,,,,,
Räuber,,, 1. bandit ,,,,,,,
Röhre,,," 1. barrel, channel, pipe, tube ",,,,,,,
Rübe,,, 1. turnip ,,,,,,,
Rücken,,, 1. back ,,,,,,,
Rückgrat,,, 1. spine , 2. spine , 3. spine ,,,,,
Rückstand,,," 1. remainder, rest ",,,,,,,
Rührung,,, 1. affection , 2. emotion ,,,,,,
Rüssel,,," 1. proboscis, trunk ",,,,,,,
Rüster,,, 1. elm ,,,,,,,
Sabbat,,, 1. Sabbath ,,,,,,,
Sache,,," 1. affair, business, business deal, case, matter ",,,,,,,
Sachse,,, 1. Saxon ,,,,,,,
Sachsen,,," 1. Saxe, Saxony ",,,,,,,
Saft,,," 1. juice, sap ",,,,,,,
Sahne,,, 1. cream ,,,,,,,
Saison,,, 1. season ,,,,,,,
Saite,,," 1. cord, string ",,,,,,,
Sakrament,,, 1. sacrament ,,,,,,,
Sakrilegium,,, 1. sacrilege ,,,,,,,
Salamander,,, 1. salamander ,,,,,,,
Salat,,, 1. lettuce , 2. salad ,,,,,,
Salbei,,, 1. sage ,,,,,,,
Saldo,,, 1. balance ,,,,,,,
Salm,,, 1. salmon ,,,,,,,
Salon,,," 1. lounge, parlour, salon, sitting-room ",,,,,,,
Salz,,, 1. salt ,,,,,,,
Salzwasser,,, 1. salt water ,,,,,,,
Salär,,," 1. salary, wage, wages ",,,,,,,
Same,,, 1. seed ,,,,,,,
Samen,,, 1. sperm ,,,,,,,
Sammet,,, 1. velvet ,,,,,,,
Samowar,,, 1. samovar ,,,,,,,
Samstag,,, 1. Saturday ,,,,,,,
Sand,,, 1. sand ,,,,,,,
Sandale,,, 1. sandal ,,,,,,,
Sandwich,,, 1. sandwich ,,,,,,,
Sanktion,,, 1. sanction ,,,,,,,
Sankt Gotthard,,, 1. Saint Gotthard pass ,,,,,,,
Sankt Niklas,,," 1. Saint Nicholas, St. Nicholas ",,,,,,,
Sankt Nikolaus,,," 1. Saint Nicholas, St. Nicholas ",,,,,,,
Sanskrit,,, 1. Sanskrit ,,,,,,,
Sardelle,,, 1. sardine ,,,,,,,
Sardine,,, 1. sardine ,,,,,,,
Sarg,,, 1. coffin ,,,,,,,
Sarkasmus,,," 1. acidness, sarcasm ",,,,,,,
Satanas,,," 1. Lucifer, Satan ",,,,,,,
Sattel,,, 1. saddle ,,,,,,,
Satz,,, 1. sentence , 2. sentence ,,,,,,
Satzgefüge,,, 1. sentence ,,,,,,,
Satzungen,,," 1. regulations, rules ",,,,,,,
Sau,,, 1. sow ,,,,,,,
Sauberkeit,,," 1. cleanliness, purity ",,,,,,,
Sauce,,," 1. gravy, sauce ",,,,,,,
Sauerstoff,,, 1. oxygen ,,,,,,,
Saum,,," 1. border, brim, brink, edge, edging, fringe, rim ",,,,,,,
Scandium,,, 1. scandium ,,,,,,,
Scene,,, 1. scene ,,,,,,,
Schabe,,, 1. cockroach ,,,,,,,
Schablone,,, 1. model ,,,,,,,
Schach,,, 1. chess ,,,,,,,
Schachbrett,,," 1. chessboard, chess-board ",,,,,,,
Schachspiel,,, 1. chess ,,,,,,,
Schacht,,, 1. shaft ,,,,,,,
Schachtel,,, 1. box ,,,,,,,
Schaden zufügen,,," 1. damage, injure, spoil ",,,,,,,
Schaf,,, 1. sheep ,,,,,,,
Schaffner,,, 1. guard ,,,,,,,
Schafott,,, 1. scaffold ,,,,,,,
Schah,,, 1. shah ,,,,,,,
Schakal,,, 1. jackal ,,,,,,,
Schale,,," 1. basin, bowl, pelvis "," 2. bark, husk, peel, shell ",,,,,,
Schall,,, 1. sound ,,,,,,,
Schalter,,," 1. window, ticket-window ",,,,,,,
Schalterfenster,,," 1. window, ticket-window ",,,,,,,
Schaltjahr,,, 1. leap-year ,,,,,,,
Schaluppe,,," 1. boat, ship's boat, shallop, sloop ",,,,,,,
Schankraum,,, 1. buffet ,,,,,,,
Schatten,,, 1. shadow , 2. shade ,,,,,,
Schattenriß,,," 1. outline, silhouette ",,,,,,,
Schattierung,,," 1. hue, nuance, shade, tint ",,,,,,,
Schatz,,, 1. treasure ,,,,,,,
Schaufel,,, 1. shovel ,,,,,,,
Schaum,,," 1. foam, froth ",,,,,,,
Schauspiel,,, 1. drama ,,,,,,,
Schauspieler,,, 1. actor ,,,,,,,
Scheck,,," 1. check, cheque ",,,,,,,
Scheibe,,, 1. layer , 2. slice ,,,,,,
Scheide,,, 1. scabbard ,,,,,,,
Scheidewasser,,, 1. etching ,,,,,,,
Scheidung,,, 1. divorce ,,,,,,,
Schein,,, 1. bank-note , 2. appearance ,,,,,,
Scheit,,," 1. block, chunk of wood ",,,,,,,
Scheitel,,, 1. top of the head ,,,,,,,
Scheiterhaufen,,, 1. woodpile ,,,,,,,
Schelle,,, 1. bell ,,,,,,,
Schema,,," 1. model, pattern, scheme ",,,,,,,
Schenkel,,, 1. thigh ,,,,,,,
Schere,,, 1. scissors ,,,,,,,
Scherz,,," 1. gag, joke ",,,,,,,
Scheune,,," 1. barn, shed, stand ",,,,,,,
Schi,,, 1. ski ,,,,,,,
Schicht,,, 1. layer ,,,,,,,
Schicksal,,," 1. destiny, fate, fortune, luck ",,,,,,,
Schiebefenster,,," 1. window, ticket-window ",,,,,,,
Schiedsgericht,,, 1. arbitration ,,,,,,,
Schiedsspruch,,, 1. arbitration ,,,,,,,
Schiefertafel,,, 1. slate ,,,,,,,
Schield,,," 1. shield, sign-board ",,,,,,,
Schienbein,,," 1. shin-bone, tibia ",,,,,,,
Schiene,,, 1. rail ,,,,,,,
Schießgewehr,,, 1. gun ,,,,,,,
Schießpulver,,, 1. gunpowder ,,,,,,,
Schiff,,," 1. ship, vessel ",,,,,,,
Schiffsdeck,,, 1. deck ,,,,,,,
Schildkröte,,, 1. tortoise ,,,,,,,
Schilf,,," 1. cane, reed ",,,,,,,
Schilling,,, 1. shilling ,,,,,,,
Schindel,,, 1. shingle ,,,,,,,
Schinken,,, 1. ham ,,,,,,,
Schirm,,, 1. protection ,,,,,,,
Schirmherr,,, 1. patron ,,,,,,,
Schirokko,,, 1. sirocco ,,,,,,,
Schisma,,, 1. schism ,,,,,,,
Schlacht,,," 1. action, battle, scuffle, struggle ",,,,,,,
Schlaf,,, 1. sleep ,,,,,,,
Schlafanzug,,, 1. pyjamas ,,,,,,,
Schlafgemach,,," 1. sleeping-accomodation, sleeping-place ",,,,,,,
Schlafsucht,,, 1. lethargy ,,,,,,,
Schlafwagen,,, 1. sleeping-car ,,,,,,,
Schlafzimmer,,, 1. bedroom ,,,,,,,
Schlag,,," 1. fit, apoplectic fit, seizure, stroke, stroke of apoplexy ", 2. blow ," 3. kind, sort ",,,,,
Schlagader,,, 1. artery ,,,,,,,
Schlagfluß,,," 1. fit, apoplectic fit, seizure, stroke, stroke of apoplexy ",,,,,,,
Schlagsahne,,, 1. whipped cream ,,,,,,,
Schlamm,,, 1. mud ,,,,,,,
Schlange,,," 1. serpent, snake ",,,,,,,
Schlauch,,," 1. barrel, channel, pipe, tube ",,,,,,,
Schlehe,,, 1. self-heal ,,,,,,,
Schleichhandel,,, 1. contraband ,,,,,,,
Schleie,,, 1. tench ,,,,,,,
Schleier,,, 1. veil ,,,,,,,
Schleim,,," 1. mucus, phlegm ",,,,,,,
Schleppe,,, 1. tail ,,,,,,,
Schlepper,,," 1. tug, tugboat ",,,,,,,
Schlepptau,,, 1. towing-line ,,,,,,,
Schleuse,,," 1. lock, sluice ",,,,,,,
